bio_url,bio,name,voice_model,skyrim_voice_folder,race,gender,species,refid_int,baseid_int,author,voice_model_score,form_id,form_id_back,ref_id,voice_type,voicetypefallout,editor_id,editorIDFallout
/wiki/Rei_Nakano,"Rei Nakano is the matriarch of the Nakano family, living in their residence on the northeastern shore of the Commonwealth in 2287.
Rei is the wife of Kenji Nakano and the mother of Kasumi Nakano. She and her family began fighting more following the death of Taichi Nakano. She became concerned that she was growing apart from her daughter, who spent most of her time in the old boathouse.[1] When Kasumi leaves for Acadia without a trace, Rei is more optimistic about the situation, believing that she may have left home to become her own woman. Although she would like to know that Kasumi is safe, Rei realizes that Kasumi is nineteen years old, and is capable of handling herself in the real world.[2] In contrast, her husband is paranoid and believes she has been taken by kidnappers, which Rei sees as another example of him being overprotective, as if Kasumi is still in diapers.[3] Rei fully believes that her daughter is alive, though she still wants to know why she left without saying anything.[4]
Depending on how the conflict on the Island is resolved, the Nakanos' missing person investigation may conclude in several different ways: Kasumi is dead, at which Rei will express great remorse;[5] or Kasumi decides to stay in Acadia, and the Nakanos can be told that she is or is not a synth. If they are told she is human, but staying in Acadia because of the people she cares about there, Rei will be glad she is safe and has a place where she can make her own future.[6] If Kasumi returns home safely, Rei's reaction will differ depending on whether or not Kasumi believes that she is a synth. If Kasumi believes that she is a synth, Rei will attempt to help the Sole Survivor's case if they try to convince Kenji that he should accept her anyway. Rei believes that, even if Kasumi has been replaced by a synth, they should salvage what they can from such a terrible world.[7] If Kenji kicks Kasumi out of the house, having failed to be convinced, she will express shock that her husband could be so cruel.[8] If Kasumi believes she is human, Rei will be happy and relieved to have her home and extremely grateful to Nick Valentine and the Sole Survivor.[9] She will reaffirm to Kasumi that she is flesh and blood.[10]
Rei Nakano appears only in the Fallout add-on Far Harbor.",Rei Nakano,FemaleMariner,DLC03FemaleMrsNakano,Human,Female,,8719,8717,YetAnotherModder,55,0300220D,xx00220D,0300220F,DLC03FemaleMrsNakano,DLC03FemaleMrsNakano,,DLC03MrsNakano
/wiki/Malcolm_(Far_Harbor),"Malcolm is a cannibalistic trapper living on the Island in 2287.
Malcolm is a lone trapper living in Echo Lake Lumber. He went there to escape the Fog, but eventually accepted it and let it turn him insane. He makes offerings to the Fog. He is the ""owner"" of the area, but the feral ghouls drove him out. He comes out of hiding when they are killed.
Malcolm appears only in the Fallout add-on Far Harbor.",Malcolm,GangOperatorMale01,DLC03TrapperMale01,Human,Male,,302265,302264,YetAnotherModder,56,03049CB8,xx049CB8,03049CB9,DLC03TrapperMale01,DLC03TrapperMale01,,DLC03FarHarborS02Malcolm
/wiki/Douglas,"Douglas is the leader of the Trappers at Brooke's Head Lighthouse in 2287.
Douglas is the leader of the Trappers at Brooke's Head Lighthouse.[1] One day after taking over the lighthouse, the Trappers spotted a group of fishermen nearby led by Danny Dalton and began opening fire on them. Douglas fired the shot that killed Danny, causing his wife to develop a deep grudge against him.[2]
The Sole Survivor is tasked with killing him by Cassie Dalton during the quest Blood Tide.
Douglas' face is randomly selected from six presets.
Douglas appears only in the Fallout add-on Far Harbor.",Douglas,FemaleRaider01,maleraider01,Human,Male,,61038,163677,YetAnotherModder,85,03027F5D,xx027F5D,0300EE6E,,,,
/wiki/Dottie,"Dottie is a harborman at Emmet's Causeway in 2287.
Dottie will spawn at Emmet's Causeway during the quest Rite of Passage, being on the run from mirelurks. He will witness the Sole Survivor doing the Captain's Dance and recount what he saw back at Far Harbor. After the quest is completed, he disappears from the game.
Dottie appears only in the Fallout add-on Far Harbor.",Dottie,MaleMaineAccent,DLC03MaleMaineAccent,Human,Male,,61719,61718,YetAnotherModder,86,0300F116,xx00F116,0300F117,DLC03MaleMaineAccent,DLC03MaleMaineAccent,,DLC03FarHarborM01Witness
/wiki/Machete_Mike,"Machete Mike only appears during the first part of the Hull Breach questline. He is very knowledgeable about pre-War tools and takes an interest in the Pelmen's power tools the Sole Survivor obtains for the Mariner.
Machete Mike appears only in the Fallout add-on Far Harbor.",Machete Mike,MaleMaineAccent,DLC03MaleMacheteMike,Human,Male,,286684,286682,YetAnotherModder,51,03045FDA,xx045FDA,03045FDC,DLC03MaleMacheteMike,DLC03MaleMacheteMike,,DLC03MacheteMike
/wiki/Uncle_Ken,"Uncle Ken is the seventh generation of his family to live at the National Park visitor's center and the last holdout alive who did not retreat to the pier. He is the uncle of Mitch, the bartender at the Last Plank. When Mitch is first approached, he may ask the Sole Survivor to check on his uncle. Uncle Ken insists he must stay at the visitor's center, so as not to dishonor his ancestors.
Uncle Ken is eccentric and paranoid, as well as anti-social. Subject to attacks by ghouls and trappers, he manages to survive living alone by using a series of traps, as well as his own firepower. However, he can be convinced to leave for the pier with a successful speech check. 
Uncle Ken appears only in the Fallout add-on Far Harbor.",Uncle Ken,MaleMaineAccent,DLC03MaleUncleKen,Human,Male,,43769,43768,YetAnotherModder,50,0300AAF8,xx00AAF8,0300AAF9,,DLC03MaleUncleKen,,DLC03UncleKen
/wiki/Red_Death,"According to local legends, the Red Death is a fearsome sea creature, responsible for the loss of many ships around its island over the years. In truth, it is a very small (smaller than a bloatfly), completely docile bloodrage mirelurk with glowing red eyes whose shine pierces the Fog and lures curious captains to their doom. Every death the creature has ever caused was the result of ships running aground on the rocky shallows surrounding Red Death Island while attempting to investigate the mysterious red glow.",Red Death,Curie,CrMirelurkVoice,Mirelurk,,,297663,297662,YetAnotherModder,50,03048ABE,xx048ABE,03048ABF,,CrMirelurkVoice,,DLC03FarHarborS03RedDeath
/wiki/Grun,"Grun is a super mutant behemoth residing with the super mutants at the Vim! Pop factory on the Island in 2287.
Grun is the leader of the super mutant group who came to the Island. Grun and his band set up camp within the abandoned Vim! Pop factory, subsisting by raiding the camps of harbormen. Noticing that there was plenty of wildlife on the Island, one of the super mutants, Erickson, proposed his brethren hunt them instead. Grun took exception to the suggestion and tried to hit Erickson, but was too slow to be successful.[1]
In order to escape from the factory, Erickson trapped Grun inside a storage area near the basement office; while the other mutants attempted to get him out, Erickson ran and made it out. The same could not be said about Grun.[2]
When released from his prison, the super mutants in the factory will open fire on him. In one of the terminal entries left by Erickson, it mentions Grun would likely be angry when released and attack the other mutants.
Grun appears only in the Fallout add-on Far Harbor.",Grun,Supermutant,crsupermutantbehemoth,Super mutant,Male,,127843,344587,YetAnotherModder,62,0305420B,xx05420B,0301F363,,,DLC03_ADV08_BehemothGrun,
/wiki/William_Moseley,"Dr. William Moseley is a special-purpose field operative in the Institute in 2287.
Dr. William Moseley is the liaison between the Advanced Systems and the Synth Retention Bureau departments of the Institute. As the liaison, he is responsible for capturing advanced and prototype synths that have fled the Institute's grasp. William Moseley also frequently acted as an intermediary between Madison Li and Justin Ayo, the two department heads who had to cooperate, but could not quite tolerate each other.
Forbidden Knowledge: The Sole Survivor can tell William Moseley about the synths at Acadia.",William Moseley,MaleGhoul,DLC03MaleMoseley,Human,Male,,193527,193526,YetAnotherModder,48,0302F3F6,xx02F3F6,0302F3F7,DLC03MaleMoseley,DLC03MaleMoseley,,DLC03InstituteMoseley
/wiki/Gwyneth,"Sister Gwyneth is the heretical member of the Church of the Children of Atom on the Island in 2287.
Gwyneth was a very devout and dedicated child of Atom. She was well liked among her family, known for her reliability and her oddities, such as her ability to find clutches of mirelurk eggs on beaches others thought to be clear.[1] She would spend hours with their former high confessor, Martin, discussing the finer points of their faith.[2]
Upon seeing documents describing what an atom was, she could no longer believe that Atom was real. With Martin's zealotry lingering and losing control of his flock, she came to him to discuss her crisis of faith.[3] For the better part of two hours, they discussed their dogma, with Martin reminding her of all the gifts they believed Atom bestowed upon them, their radiation immunity, their family and their home on the Island. That eventually calmed her down, but as she left for bed, her questions lingered in his mind and raised doubts that Martin had possessed for some time. Martin would question how wise she was,[4] although this would be blamed on DiMA.[5]
Sometime later, while Gwyneth was praying quietly, she suddenly lept up and began to shout that Atom is a lie. Although not a violent person, when the then Grand Zealot Tektus confronted her, Gwyneth struck him with such force that she knocked him to the ground. When she realized what she had done, she fled. Tektus wanted to immediately send someone after her, to make her an example, but High Confessor Martin insisted they wait for her return for Atom's forgiveness. However, this did not take place, as blasphemous messages appeared at their holy sites not long after.[6][7][8][9][10] Now that the sister is committing such fervored acts of heresy, Zealot Theil was tasked by Tektus[6] to bring her Atom's justice: execution.[11][12] However, this is hampered by how clever Gwyneth is, and Theil has since been unable to track her whereabouts. Her failure to both find Gwyneth and Gwyneth's heresy eat away at her constantly, as Theil has been praying to Atom for her friend's return to the family.[13] Should Sister Gwyneth return to the family, Theil will be very grateful[14] and Richter would be impressed that the Sole Survivor got through to her and grateful. As he to is extremely fond of her,[6][15] he would even go so far to convince Tektus to show mercy so long as she remained faithful.[16]
Despite his fondness, the heresy needed to be dealt with and Richter would not bat an eye should she remain a heretic. Whatever the outcome, the Sole Survivor proves themselves worthy to enforce Atom's laws in Richter's eyes, so much so that he solemnly hands over a sacred religious weapon, ""Atom's Judgement,"" to continue the fight against the enemies of Atom.[17][18][19][20]
When she left the children to pursue her new heresy, it was not just that Atom was completely fictional, but also that the real truth is that ""nothing"" is god, that ""nothing"" is deathless, without fear and remorse, and that those who have died have become one with nothingness.[21] Gwyneth even went as far as to believe that the Children of Atom was a false gospel by those like Martin and Tektus to know the truth about Atom, and that Atom is a tiny mote in the vastness of ""Nothing,"" which is the true nature of existence.[22][23][24]
To spread her message to try and save her family, she began to ""desecrate"" the Children's holy sites with her message. She truly cares for her family and wants to save them, seeing her new mission to spread her truth of ""Nothing."" She wishes that she was not compelled to do so,[25][26][27] and that she could just go home to be with her family.[28][29][30]
The Sole Survivor, whether a child, crusader or most appropriately an inquisitor,[6] can convince her that she is just blinded by fear and doubt, and that she should just come home to face punishment.[31][32] However, the Sole Survivor can also more easily convince her to flee the Island[33][34] to spread her message to those whom will actually listen.[35]
Despite all that she could have learned about forgiveness in the face of heresy, she has none for Far Harbor, and if it is destroyed, she will take some mild pleasure in its destruction.[36][37]
When Gwyneth defaced the Church's holy sites, she left a piece of graffiti which reads ""NOTHING is real."" The same graffiti can be found at two altars in Fallout 76. The filename for the graffiti in both games is DLC03DecalAtom01.",Sister Gwyneth,FemaleBoston,DLC03FemaleSisterGwyneth,Human,Female,,110786,110783,YetAnotherModder,50,0301B0BF,xx01B0BF,0301B0C2,DLC03FemaleSisterGwyneth,DLC03FemaleSisterGwyneth,,DLC03AtomM02_SisterGwyneth
/wiki/Harriet_(Far_Harbor),"Sister Harriet, simply named Child of Atom in-game, is a member of the Children of Atom who lives and evangelizes on the Island in 2287.[1]
Sister Harriet is one of the Children responsible for spreading the word of Atom. She is encountered on the road to Acadia during the quest Walk in the Park. She is familiar with Old Longfellow, and holds him in low regard for taking travelers to the synth refuge,[2] a place she also looks down upon, calling it a ""nest of snakes"" filled with beasts.[3] However, she believes the Sole Survivor is still capable of being converted to the Church of Atom[3][4] and will direct them to the Nucleus to learn more about the faith.[5]
Harriet refers to the Island as ""Atom's kingdom"" because of the presence of the Fog, which she calls sacred and indicative that Atom has taken over the Island for his faithful.[6] Harriet is distrustful of Acadia specifically because of their work on the fog condensers, which she sees as an affront to a holy aspect of the Church.[7] She also believes that Acadia and the settlement of Far Harbor are both doomed, as the Church of Atom are the ""rightful heirs"" to the Island.[8]",Child of Atom,ChildrenOfAtomMale01,ChildrenOfAtomFemale01,Human,Female,,nan,107024,YetAnotherModder,90,0301A210,xx01A210,,ChildrenOfAtomFemale01,ChildrenOfAtomFemale01,DLC03MQ02ChildAtom,DLC03MQ02ChildAtom
/wiki/Frederick_Gibbons,"Frederick Gibbons is a feral ghoul reaver in 2287, found at Cranberry Island Bog.
Frederick Gibbons was a farmer and member of the Gibbons family. He argued with his son Steven over chores, telling him that ""It'll mean more than just the pipes shutting down!"" if the pumps aren't maintained.[1] In August 2077, Frederick had to remind Patrick that in July they had gone in and finalized Patrick's will as well as gotten the farm insured.[2]
He became trapped (along with his wife Victoria, father-in-law Patrick and his son Steven) in the Cranberry Island Bog bunker after the machinery controlling the door was broken.[3] As of 2287, they can still be found inside the bunker.
Frederick Gibbons appears only in the Fallout add-on Far Harbor.",Frederick Gibbons,FemaleGhoul,CrFeralGhoulVoice,Feral ghoul,Male,,315922,315921,YetAnotherModder,64,0304D211,xx04D211,0304D212,,CrFeralGhoulVoice,DLC03POI04_LvlFeralGhoul03,DLC03POI04_LvlFeralGhoul03
/wiki/Steven_Gibbons,"Steven Gibbons is a feral ghoul in 2287, found at Cranberry Island Bog.
Steven Gibbons was a member of the Gibbons family. In March 2077, he argued with his father over his chores - he was supposed to keep the farm pumps running. Otherwise, his father told him, ""It'll mean more than just the pipes shutting down"" if the pumps aren't maintained.[1]
When the bombs fell, the members of the Gibbons family who were at home at the time locked themselves in their bunker, where they became trapped after the machinery controlling the door was broken.[2] He was locked in together with his mother Victoria, grandfather Patrick, and his father Frederick. As of 2287, they can still be found inside the bunker.
Steven Gibbons appears only in the Fallout add-on Far Harbor.",Steven Gibbons,FemaleGhoul,CrFeralGhoulVoice,Feral ghoul,Male,,315918,315917,YetAnotherModder,64,0304D20D,xx04D20D,0304D20E,CrFeralGhoulVoice,CrFeralGhoulVoice,DLC03POI04_LvlFeralGhoul01,DLC03POI04_LvlFeralGhoul01
/wiki/Victoria_Gibbons,"Victoria Gibbons is a feral ghoul in 2287, found at Cranberry Island Bog.
Victoria Gibbons was a member of the Gibbons family. In February 2077, she went out in the cold to find out if her father was okay after hearing him yell in his sleep.[1] On October 22, since her son Nathaniel was missing, which wasn't unusual for him, her daughter Eliza believed Victoria was going to be the one to take her to a Halloween party in Bar Harbor.[2]
When the bombs fell, the members of the Gibbons family who were at home at the time locked themselves in their bunker, where they became trapped after the machinery controlling the door was broken.[3] She was locked in together with her father Patrick, her husband Frederick, and her son Steven. As of 2287, they can still be found inside the bunker.
Victoria Gibbons appears only in the Fallout add-on Far Harbor.",Victoria Gibbons,FemaleGhoul,CrFeralGhoulVoice,Feral ghoul,Female,,315920,315919,YetAnotherModder,64,0304D20F,xx04D20F,0304D210,CrFeralGhoulVoice,CrFeralGhoulVoice,DLC03POI04_LvlFeralGhoul02,DLC03POI04_LvlFeralGhoul02
/wiki/Patrick_Gibbons,"Patrick ""Pat""[1] Gibbons is a bloated glowing one in 2287, found at Cranberry Island Bog.
Patrick Gibbons was a farmer on Cranberry Island before the Great War, showing signs of dementia after his wife died. He accused one of his grandsons of sabotaging the farm's machinery, though later would just blame the government.[2] He would also sometimes yell in his sleep, waking up other members of his family.[1] In July 2077, he and Frederick went and finalized his will and insured the farm.[3]
When the bombs fell, the members of the Gibbons family who were at home at the time locked themselves in their bunker, where they became trapped after the machinery controlling the door was broken.[4] He was locked in together with his daughter Victoria, his son-in-law Frederick, and his grandson Steven. As of 2287, they can still be found inside the bunker.
Patrick Gibbons appears only in the Fallout add-on Far Harbor.",Patrick Gibbons,FemaleGhoul,CrFeralGhoulVoice,Glowing one,Male,,315924,315923,YetAnotherModder,64,0304D213,xx04D213,0304D214,CrFeralGhoulVoice,CrFeralGhoulVoice,DLC03POI04_LvlFeralGhoulGlowingOne,DLC03POI04_LvlFeralGhoulGlowingOne
/wiki/Andersen,"Andersen appears to have been the security chief in position when the bombs fell, having recorded several events in the security terminal. He was invited to a Halloween party but presumably did not make it out before the lockdown was put into place on October 23. He, like all other civilians inside the vault, became ghouls. 
He is in possession of the Vault-Tec control board needed for the first workshop in the vault, as Vault-Tec protocol states that all Vault-Tec control boards are to be moved into the generator room in the event of an emergency.
When the player character encounters him, he has legendary status and as such, will mutate during combat and will drop a legendary-effect item on death, as well as the control board and any item that feral ghouls typically carry, such as junk or ammunition.
Security Chief Andersen appears only in the Fallout add-on Vault-Tec Workshop.",,FemaleGhoul,maleghoul,Feral ghoul,Male,,4230,1463658,YetAnotherModder,80,0516556A,xx16556A,5001086,,,,
/wiki/Valery_Barstow,"Overseer Doctor[1] Valery Barstow is the Overseer of Vault 88, surviving as a ghoul in 2287, in Vault-Tec Workshop, encountered during the quest Better Living Underground.
Valery Barstow was meant to become overseer of Vault 88, but the fallout shelter's construction had barely begun when the bombs fell. Barstow was already on-site and got stuck in the vault for more than 200 years, during which she turned into a ghoul. The only thing that kept her sane, and prevented her from turning feral, was her loyalty to Vault-Tec and their cause. She spent most of her life preparing vault experiments. Once saved by the Sole Survivor, she enlists their help in finishing Vault 88's construction and conducting its allotted experiments. 
Since Barstow is fanatically dedicated to Vault-Tec's amoral experiments and the mindset behind them, her behavior towards the Sole Survivor changes depending on the way they run her experiments during the Vault-Tec Workshop questline. Going along with the original, ruthless tests will earn her approval. Conversely, choosing the humane options will result in Barstow getting angry and calling the Sole Survivor out on their lack of detachment from their test subjects. If the questline ends with the settlers being happy, such as using all ""humane"" perimeters in the experiments, Valery will furiously leave Vault 88 forever and may later be found dead upon the Sole Survivor's return to the vault.
Valery Barstow appears only in the Fallout add-on Vault-Tec Workshop.",Overseer Barstow,FemaleOverseer,DLC06FemaleOverseer,Ghoul,Female,,17077,17076,YetAnotherModder,85,050042B4,xx0042B4,050042B5,DLC06FemaleOverseer,DLC06FemaleOverseer,,DLC06VaultOverseer
/wiki/Clem,"Clem arrives at the Vault eager and happy to help with anything that needs doing. He mentions his mother often and is not willing to blame her for anything. He is not very bright and is liable to blame himself for certain experiments ""going wrong"" until being reassured he did them just fine.
Depending on choices made during Power to the People, Clem can become an unwitting Buffout addict due to the Power Cycle, with the majority of his dialogue afterwards involving a request to use the Power Cycle, or a praise of the cycle.[1]
Clem appears only in the Fallout add-on Vault-Tec Workshop.",Settler,MaleOld,DLC06MaleClem,Human,Male,,18905,18903,YetAnotherModder,50,050049D7,xx0049D7,050049D9,DLC06MaleClem,DLC06MaleClem,DLC06Clem,DLC06Clem
/wiki/Julian_(Vault-Tec_Workshop),"Julian is a feral ghoul living in Vault 88 in 2287.
Julian was once part of the construction crew responsible for building Vault 88, but was trapped inside along with the rest of the staff by the Great War and was eventually turned into a feral ghoul. Valery Barstow expresses surprise when Julian attacks the Sole Survivor (as he was not aggressive towards her due to her own ghoulification) after they enter the Vault and attempts to get him to stop. The only course of action is to kill him, prompting Barstow to suggest that the player kill the remaining feral ghouls in the vault as well to put them out of their misery.
Julian appears only in the Fallout add-on Vault-Tec Workshop.",,FemaleGhoul,maleghoul,Feral ghoul,Male,,16937,660421,YetAnotherModder,80,050A13C5,xx0A13C5,5004229,,,,
/wiki/Aaron_Corbett,"Aaron Corbett is an enslaved merchant in Nuka-World in 2287. 
Aaron was one of the original settlers of Nuka-World. When Colter's raiders arrived and took over, he was enslaved. he continued to work as a weapons merchant. Despite being closely watched, he is not afraid to express his discontent with his current life as a slave. If he is freed after Open Season, he still remains cynical, but seems to be warming up to the Sole Survivor, as he mentions how ""everyone owes you one"".
Aaron Corbett can sell rather powerful weapons and ammunition much earlier than any other weapon merchant in Fallout if the Sole Survivor enters Nuka-World before reaching level 30. This also includes the plasma gun and the Gauss rifle.
Aaron Corbett appears only in the Fallout add-on Nuka-World.",Aaron Corbett,MaleGhoulComatant01,DLC04NPCMAaronCorbett,Human,Male,,129794,117626,YetAnotherModder,38,0601CB7A,xx01CB7A,0601FB02,,DLC04NPCMAaronCorbett,DLC04AaronCorbett,DLC04AaronCorbett
/wiki/Anise,"Anise is a dead wasteland survivor in Nuka-World in 2287. 
Anise is a wastelander who made it through The Gauntlet as far as the Cola-cars arena. After realizing that her pistol and lack of armor would be useless against Colter's ""super charged Power Armor,"" she elected to take her own life instead of dying at his hands.[1]
Anise appears only in the Fallout add-on Nuka-World.",Anise,X6-88,--,Human,Female,,217597,194717,YetAnotherModder,29,0602F89D,xx02F89D,060351FD,,--,,DLC04MQ01GauntletCorpse_Anise
/wiki/Chip_Morse,"Chip Morse is a repairman in Nuka-World in 2287. 
Chip Morse has lived in Nuka-World for the last twenty years,[1] having been forced into slavery as a handyman.[2] He is aware of Colter's plans to restart the Nuka-World power plant, thus increasing the defenses and presence of the park, making it a potentially major trading hub.[2]
Chip Morse appears only in the Fallout add-on Nuka-World.",Chip Morse,MacCready,DLC04NPCMChipMorse,Human,Male,,133680,123827,YetAnotherModder,33,0601E3B3,xx01E3B3,06020A30,DLC04NPCMChipMorse,DLC04NPCMChipMorse,,DLC04ChipMorse
/wiki/Bear_(Nuka-World),"Commander Bear is a challenger to the overboss in Nuka-World's Cola-cars arena in 2287. 
Bear is a Gunner commander. He sports T-45 power armor and an assault rifle. He will challenge the Sole Survivor during the quest Amoral Combat.
Amoral Combat: Another combatant has made it through The Gauntlet. As the overboss, the Sole Survivor must kill them.",Commander Bear,FemaleBoS02,gunnersmale02,Human,Male,,06??????,230672,YetAnotherModder,58,6038510,xx038510,06??????,,,,
/wiki/Dixie,"Dixie is a member of the Disciples in Nuka-World in 2287.
Dixie is a young woman and a high-ranking member of the Disciples. Even in a gang centered on violence and bloodshed, she easily sticks out as the most bloodthirsty and psychopathic among her peers.[1] Her abode inside of Fizztop Mountain is filled with mutilated corpses, cutting implements and trophies in the form of holotapes. Especially the latter trait, the compulsive urge to take souvenirs from her victims, is a common modus operandi among serial killers.[2]
Listening to these tapes reveals how Dixie uses persuasion, misdirection, and her girlish demeanor to talk her targets into letting their guard down before she brutally murders them.[3] One of Mags Black's terminal entries in the Parlor surmises that Nisha elevated Dixie to her current position to keep her under control instead of letting her run amok through the park and likely destroy the fragile peace between the gangs in the process.[1]
Dixie appears in the Fallout add-on Nuka-World and Fallout: Wasteland Warfare.",Dixie,Curie,DLC04NPCFDixie,Human,Female,,150270,42214,YetAnotherModder,38,0600A4E6,xx00A4E6,06024AFE,,DLC04NPCFDixie,,DLC04Dixie
/wiki/Fritsch,"Fritsch lived in Nuka-World for years before the raiders conquered Nuka-Town USA.[1] His skills with the machines and repair prevented Colter from putting a slave collar around his neck, and over the last year he successfully repaired the games to working order.[2][3]
He spends his time working on the arcade games or adding prizes to attract business from the gangs. He will provide instructions to the Sole Survivor on how to play the games, how tokens and token dispensers work, and how to redeem tickets for prizes. He will encourage the Sole Survivor to participate in the Gauntlet as overboss, and also serves as a vendor apart from arcade redemption purposes.[4]
Fritsch appears only in the Fallout add-on Nuka-World.",Fritsch,MrGutsy,DLC04NPCMFritsch,Human,Male,,201280,201278,YetAnotherModder,40,0603123E,xx03123E,6031240,,DLC04NPCMFritsch,,DLC04Fritsch
/wiki/John-Caleb_Bradberton,"John-Caleb Bradberton was a chemist and business magnate before the Great War, best known as the inventor of the Nuka-Cola soft drink and CEO of the Nuka-Cola Corporation.
Bradberton was only an amateur chemist when he began developing what would become the nation's most popular soft drink in 2042.[1] It took him nearly two years, and the help of multiple other organic chemists he would later call his ""Beverageers,"" but in late 2042, Nuka-Cola became a reality. Within merely a year, Nuka-Cola was the top-selling soft drink in the United States.[1][2][3] According to Ruth Leavitt, by 2077, Bradberton was so influential that he owned half of Massachusetts.[4]
On Memorial Day weekend of 2049, Bradberton watched on as hundreds of people enjoyed his soft drink at a fairgrounds; he remarked that ""A day like this should be every day!"", inspiring the idea of his theme park, Nuka-World. The success of Nuka-Cola was so immense that Bradberton was able to fund and build the entire theme park in less than a year, with doors opening to Nuka-Town USA and Kiddie Kingdom on May 1, 2050.[5]
With over 40,000 visitors admitted into the park at its grand opening, the park was an instant success and more attractions were planned to be added to Bradberton's park in the coming years. This included Dry Rock Gulch in 2058 and Safari Adventure in 2067, both of which essentially doubled the number of visitors to the park immediately. The Galactic Zone was the last ambitious park to be added in 2072.[5]
With the overwhelming success surrounding his professional life, Bradberton garnered the attention of the United States military. Bradberton's Beverageers were some of the top organic chemists in the nation, prompting General Braxton of the Army Research Laboratory's Weapon and Material division to propose a contract with Bradberton in March of 2076:[6] should Bradberton sign away his employees to work on chemical and biological weapons for Project Cobalt, he would be greatly compensated.[7]
With his influence in Washington, D.C., Bradberton was able to uncover information about a top-secret project: the LEAP-X program (Life Extension And Prolongation). This project was dedicated to keeping humans alive indefinitely via a specialized machine; Bradberton knew that the world as he knew it was coming to an end soon, and with this project, Bradberton could live forever.[6][7]
General Braxton accepted the offer, and Bradberton put his Beverageers to work on Project Cobalt immediately. Other than Bradberton and the Project LEAP-X team, Bradberton's executive assistant Peyton Huxley was the only one who knew about Bradberton's plans, and was trusted to handle his employer's affairs once he stepped out of the world's spotlight. Bradberton placed so much trust in Huxley that he was one of the only people to whom Bradberton revealed the non-serious, lighthearted side of his personality.[8][9][10]
Bradberton had originally thought the project involved the creation of a living bio-suit that would preserve the human body long after it would normally expire; however, much to Bradberton's frustration, the LEAP-X team informed him that because of how much power and how many special components the project required, no more than 15 pounds of organic material could be accommodated. This left him no choice but to have his head surgically removed to be preserved by the machines.[11] On April 2, 2077, Bradberton underwent the procedure to extend his life indefinitely, leaving the management of his affairs in the hands of his executive assistant. [7][12][13]
When the Great War struck, Bradberton was left as a head in a jar in the secret vault under his office, alive but isolated for the next two centuries.[14] Trapped in solitude, he eventually grew to see his fate as worse than death, hoping for the day to come when he would finally die.[15] However, despite his own dismal fate, he still remains proud of the legacy he has left behind in his soft drinks.[16]",John-Caleb Bradberton,FemaleRaider01,dlc04npcmjohncalebbradberton,Human,Male,,53660,53088,YetAnotherModder,38,0600CF60,xx00CF60,0600D19C,,,,
/wiki/Katelyn_Alden,"Katelyn Alden is a merchant in Nuka-World in 2287.
Katelyn is a wandering trader who makes frequent stops to Nuka-Town USA's trading post. She works as Shank's informant, relaying any information she acquires on her travels.
The Sole Survivor initially encounters her at Nuka-Town USA's front gates, talking with Shank. Following this conversation, she will proceed inside the market, where she will then peddle her wares.
Katelyn Alden appears only in the Fallout add-on Nuka-World.",Katelyn Alden,LancerCaptainKells,DLC04NPCFKatelynAlden,Human,Female,,123657,117625,YetAnotherModder,39,0601CB79,xx01CB79,0601E309,DLC04NPCFKatelynAlden,DLC04NPCFKatelynAlden,,DLC04KatelynAlden
/wiki/Keith_Dawkins,"Keith Dawkins is a slave working at Cappy's Cafe in Nuka-World in 2287.
Keith works day and night at Cappy's Cafe (with Lauren Plummer) cleaning up after the raiders and trying his best to keep his masters happy with an upbeat attitude.
Keith Dawkins appears only in the Fallout add-on Nuka-World.",Keith Dawkins,LancerCaptainKells,DLC04NPCMKeithDawkins,Human,Male,,133679,123828,YetAnotherModder,39,0601E3B4,xx01E3B4,06020A2F,,DLC04NPCMKeithDawkins,,DLC04KeithDawkins
/wiki/Lauren_Plummer,"Lauren Plummer is the bartender at Cappy's Cafe in Nuka-World in 2287.
Lauren Plummer was a trader working in Cappy's Cafe with Keith Dawkins prior to the takeover of Nuka-World by Colter, remaining there following the raiders' arrival. Like Fritsch, she does not need to wear a shock collar, saying that the raiders have ""a healthy mix of fear and respect.""
Lauren Plummer appears only in the Fallout add-on Nuka-World.",Lauren Plummer,FemaleMariner,DLC04NPCFLaurenPlummer,Human,Female,,133677,117622,YetAnotherModder,38,0601CB76,xx01CB76,06020A2D,,DLC04NPCFLaurenPlummer,,DLC04LaurenPlummer
