bio_url,bio,name,voice_model,skyrim_voice_folder,race,gender,species,refid_int,baseid_int
/wiki/Vipir_the_Fleet,"Vipir the Fleet is a Nord thief and a member of the Thieves Guild in Riften.
When inquired about his nickname, he will reveal that while on a job in Windhelm with Vex, their client alerted the authorities to their presence in the city. They were pursued by the guards and got separated. Vex was able to lose her pursuers rather quickly by blending into the shadows; however, Vipir was not able to lose the guards and ran out the main gate and ran all the way back to Riften. Upon arriving and seeing Vex and the rest of the Guild laughing at him, he only then remembered that he and Vex had left their horses just outside Windhelm. Vex had ridden hers to Riften, arriving hours earlier. Once he is done telling his story, he asks the Dragonborn not to tell anyone.
Vipir the Fleet is the Master level trainer in Pickpocket. He will only offer this service to the Dragonborn if they are a member of the Thieves Guild.
Vipir: ""Yeah, I know what you mean. If things don't start getting better soon, I may look for work elsewhere."" Niruin: ""Hey, I still have a contact in Valenwood that may have some work for us. You're welcome to join me."" Vipir: ""I'll keep that in mind.""
Vipir: ""I tried to fence some goods to Tonilia, and you know what she told me?"" Vipir: ""She said that she barely had enough coin to cover it and I should come back later. Can you imagine that?""
Vipir: ""How's the training going?"" Niruin: ""Better than ever. With the Guild back on its feet, there's more coin to throw around. How about you?"" Vipir: ""Couldn't be busier.""
Vipir: ""So, Sapphire. Can I do anything for you, or more to the point... to you?"" Sapphire: ""Vipir ""the Fleet."" The only man who's foolish enough to name himself after his bedroom prowess."" Vipir: ""You stupid cow. You don't know what you're missing."" Sapphire: ""No, but I know that you're going to turn up missing if you keep up this kind of talk.""
Sapphire: ""You know, things are really starting to move around here. I mean, look at the place. I've never seen so much merchandise."" Vipir: ""Yeah, it's really something else, isn't it?"" Vipir: ""I agree. It'll be nice to get back the respect we lost in the last few years.""
Vipir: ""So, the ending of my tale I began earlier..."" Thrynn: ""Is this your tale of single-handedly fighting off a pack of trolls or my favorite... where you bedded four women on the same night?"" Vipir: ""Well, if you don't want to hear it, that's your loss."" Thrynn: ""If I wanted to hear a tall tale, I'll read a children's storybook. Get some better stories, Vipir.""",Vipir the Fleet,Male Nord,MaleNord,Nord,Male,,300341,118159
/wiki/Virkmund,"Virkmund is a Nord child who lives in Morthal with his family.
Virkmund's father is Thonnir and his mother is Laelette. He can be found in Thonnir's House.
Like his father, he believes that his mother has abandoned them to join the Stormcloaks, but the events of the quest ""Laid to Rest"" contradict this belief.",Virkmund,Male Child,MaleChild,Nord,Male,,109164,79345
/wiki/Visiting_Noble,"Visiting Noble is one of the ten recurring targets for the Dark Brotherhood in the quest ""The Dark Brotherhood Forever."" He will always appear in Dragonsreach, Whiterun.",Visiting Noble,Male Even Toned Accented,MaleEvenTonedAccented,Nord,Male,,619101,555925
/wiki/Vittoria_Vici,"Vittoria Vici is an Imperial noble residing at her house in the city of Solitude. She is the daughter of Alexia Vici, and the fiancée of Asgeir Snow-Shod.
During waking hours, she works down at the East Empire Company Warehouse, outside of the Solitude walls. More specifically, her job is to manage the shipments of goods for the Company, standing watch in the customs office before the entrance to the warehouse.
She is the cousin of Emperor Titus Mede II, ruler of the Mede Dynasty and Third Empire. If the Dragonborn converses with her, she gushes about planning her upcoming wedding, and how, despite being the cousin of the Emperor, she has worked hard on her own to achieve her position at the East Empire Company.
If the Dragonborn does not join the Dark Brotherhood, Vittoria can be found wandering in or outside of Solitude. She can also be found in the East Empire Company customs office, near the entrance to the East Empire Company Warehouse; however, she never triggers any merchant dialogue.
If the Dragonborn becomes the Listener of the Dark Brotherhood, Astrid sends them to murder Vittoria at her wedding, to make the Emperor's visit to Skyrim a certainty as he'll take Vittoria's death as a hostile move to continue the Skyrim Civil War and ruin potential peace talks between the Imperial Legion and the Stormcloaks, since now his own family was involved with her murder.
Speaking to Babette reveals that Vittoria will give a speech to her guests during the ceremony—and that killing her while she is speaking from the balcony is the preferred method of execution. The means of murder is unimportant; she can be killed by blade, arrow, spell, gargoyle, or by her groom (under the effect of a Frenzy spell). However Vittoria is killed, an additional reward of gold is given if the murder happens during her speech. Once the murder takes place, Veezara appears to protect the Dragonborn on their escape from the castle. Astrid sends him to ensure the Dragonborn survives the contract. Reactions to Vittoria's death from the gathered guests are varied, but both Vittoria's husband-to-be and mother are devastated by it.
She can be seen in the party, but rarely. She describes the party as a bore and that she only came because the East Empire Company and the Thalmor have ties together. With a high enough Speech skill, she can be persuaded to distract the guests.
Evette San, in the Solitude Market, asks the Dragonborn to convince Vittoria Vici to release the most recent spice shipment. After paying or persuading her, go back to Evette and she will give two spiced wine bottles as thanks.",Vittoria Vici,Female Even Toned,FemaleEvenToned,Imperial,Female,,104630,78458
/wiki/Vivienne_Onis,"Vivienne Onis is a Breton living in Solitude with her aunt, Angeline Morrard. She can be found at the Winking Skeever, or helping her aunt manage Angeline's Aromatics.
She is the childhood crush of Sorex Vinius.[1] If the Dragonborn marries Sorex, Vivienne will be a guest at the wedding.
Addvar: ""Svari, you need to go home. Go home and stay there until your mother comes."" Vivienne: ""You should tell her that her uncle is scum that betrayed his High King. Best she know now, Addvar."" Aldis: ""Roggvir. You helped Ulfric Stormcloak escape this city after he murdered High King Torygg. By opening that gate for Ulfric you betrayed the people of Solitude."" Roggvir: ""There was no murder! Ulfric challenged Torygg. He beat the High King in fair combat."" Roggvir: ""Such as our way! Such as the ancient custom of Skyrim, and all Nords!"" Vivienne: ""Cut 'em down!""
Vivienne: ""Which one is that again?"" Vivienne: ""In that case, I'm pretty sure it tried to buy me a drink last night.""",Vivienne Onis,Female Sultry,FemaleSultry,Breton,Female,,104659,78510
/wiki/Voada,"Voada is a Breton who works in Understone Keep in Markarth for Chef Anton Virane.
If killed, Rondach will send Hired Thugs after them. Voada can also send out thugs if Ainethach of Karthwasten is killed, and vice versa. This is because the Creation Kit lists Voada and Rondach as Ainethach's children. However, there is no in-game dialogue or text that refers to their relation to Ainethach.
Anton: ""Voada, you spilled laundry water in the soup pot again! Do I need to cut off your fingers to teach you a lesson?"" Rondach: ""You touch her and I swear it'll be your fingers that go missing, you stupid Breton!"" Voada: ""Now, now, brother, Rondach was just being his usual gloomy self, he didn't mean it, did you Rondach? You're just being silly again.""
Anton: ""Filthy natives. Get to work. We have meals to prepare and no time to prepare them!"" Voada: ""Right away, sir!""",Voada,Female Commoner,FemaleCommoner,Breton,Female,,104716,78784
/wiki/Voldsea_Giryon,"Voldsea Giryon is a Dunmer sailor and a crew member of Captain Kjar's ship, the Northwind.
She lives her life on the river and greatly appreciates feeling solid land under her feet once in a while, and is the only sailor of the Northwind to do so while docked in Windhelm. She holds a great respect for her captain as being fair to his crew and seems generally happy living the sailor's life.
Voldsea states she does a lot of walking to prevent weak legs, and that is indeed all she will do. She will loop the Gray Quarter and lower residences for the entire night. She will never go to the west side of town or even the docks. The only building she will enter is Candlehearth Hall, where she will remain from 4:00 A.M. to 4:00 P.M.",Voldsea Giryon,Female Commander,FemaleCommander,Dark Elf,Female,,661413,82204
/wiki/Vorstag,"Vorstag is a Nord warrior who lives in Markarth. Found sitting by the fire in the Silver-Blood Inn, he becomes an option for marriage when an Amulet of Mara is worn after hiring him. He can be hired as a mercenary for 500  at any time.
When traveling with the Dragonborn, Vorstag is eager to investigate caves: ""Looks like a cave. Think we should check it out?"" However, he does not like mines, and, when taken inside one, comments on how they are dangerous and sometimes filled with poisonous gas.
He possesses knowledge about Dwemer artifacts, making comments on their trap-making skills whenever he enters Dwemer Ruins. Both he and Marcurio, another mercenary, share similar quotes and an expansive knowledge of the Dwemer.
The Dragonborn can hire Vorstag for 500 . After he has been hired once, Vorstag becomes a candidate for marriage. Vorstag is an eligible candidate for the Blades as well.
Vorstag's highest skills are Heavy Armor, One-Handed, Archery and Block. All mercenaries have a base level of 10 and a level cap of 40.
Vorstag wears a set of scaled armor by default, excluding the helm.
Vorstag may use his default Scaled Boots over other footwear. Even when the Dragonborn gives him better light armor boots, he refuses to wear them. However, he wears any heavy armor boots deposited in his inventory. Boots of the Old Gods are an exception to this, as he will wear them. If given the Boots of the Old Gods and heavy armor boots, he equips the Boots of the Old Gods. This is common with some other followers. After the Dragonborn has given Vorstag a better bow, sometimes he still chooses to use his default Hunting Bow.
Interested in me, are you? ""Well, yes. I mean, why wouldn't I be? Are you... interested in me?""
If the Dragonborn marries Vorstag, he suggests they move into his house (the Silver-Blood Inn) after the ceremony. If the Dragonborn agrees to move in with him, they have to rent a room to receive the blessing, Lover's Comfort.
Vorstag ""The Jarl is refusing to dispatch men to the front lines. Do you think it's because of the Forsworn threat?"" Kleppr ""Please. Those savages are no match for us. The Jarl is just biding his time."" Vorstag ""Biding his time for what? Until another person is lying dead in the streets? Don't be naive.""",Vorstag,Male Even Toned Accented,MaleEvenTonedAccented,Nord,Male,,760196,760191
/wiki/Vuljotnaak,"Vuljotnaak (Dragon Language:  Vul–Jot–Naak, ""Dark-Maw-Eat"")[1] is a dragon flying circles between Fort Sungard and Broken Fang Cave. He is relatively easy to defeat compared to most other dragons.
He is located at the Great Henge Dragon Burial Mound, northeast of Sunderstone Gorge, not far from Bloated Man's Grotto.
He is also one of the dragons that can be seen being resurrected by Alduin (but only after the quest ""Diplomatic Immunity"" starts and before the quest ""Alduin's Wall"" in Act II of the main quest line).
If Vuljotnaak is not yet resurrected by Alduin and the pillar of light/dragon's soul is over the Dragon Mound, if the Dragonborn attacks or uses Thu'um (Dragon Shout) at the ground, Vuljotnaak can be heard saying in the common tongue, ""Speak, if you have aught to say worth the listening.""",Vuljotnaak,,,,,Dragon,1039279,1041456
/wiki/Vulthuryol,"Vulthuryol (Dragon Language:  Vul–Thur–Yol, ""Dark-Overlord-Fire"") is a hidden Ancient Dragon, summoned in the underground Dwemer capital city of Blackreach. He is a metallic bronze color with a black and beige pattern on his wings and tail.
To find Vulthuryol, access the center building area in Blackreach where there is a large yellow orb above the Blackreach Debate Hall and the Hall of Rumination. The closest exit from Blackreach to this orb is the Great Lift at Mzinchaleft.
The orb is visible upon entry. A number of Falmer and Falmer Servants will be hostile and one must thus fight their way through them. After doing so, use Unrelenting Force on the orb. Doing so will make the orb ring and echo throughout the caverns. This will summon Vulthuryol.
If the Dragonborn summons Vulthuryol and does not engage in combat with him, he will eventually take up a stationary position on the ground outside of the south entrance to the orb complex. If the Dragonborn is positioned on the ramps leading from the top exit of the Hall of Rumination or another high vantage point, Vulthuryol can be range attacked and he does not rise from the ground. Vulthuryol can only be summoned once.",Vulthuryol,,,,,Dragon,518853,518855
/wiki/Vulwulf_Snow-Shod,"Vulwulf Snow-Shod is a Nord Stormcloak veteran in Skyrim who resides in Riften. He is the patriarch of the Snow-Shod family. Spending most of his time at the Bee and Barb, Vulwulf often promotes Ulfric Stormcloak and the goal of a liberated Skyrim. If initiated in dialogue, he will often be asked to be left alone, as he is mourning the loss of his daughter, Lilija. 
As worshipers of Talos, Vulwulf and his wife became furious with the Empire when the White-Gold Concordat was signed. Thus, when Ulfric Stormcloak started the Civil War for Skyrim's independence, Vulwulf and his wife began supporting the Stormcloaks. Together with Nura, he had two sons, Asgeir Snow-Shod and Unmid Snow-Shod, and a daughter named Lilija. Much to his content, the oldest son, Unmid, became a housecarl to the Jarl of Riften, and his daughter, Lilija, joined the Stormcloaks as a healer. However, she had died a few months later, despite being a non-combatant. Vulwulf mourns her death deeply, and it has caused him to become bitter, acting highly aggressive towards anyone he suspects of being an Imperial sympathizer.
Vulwulf is a possible target needed to be intimidated by initiating a brawl.
When offered The Warmth of Mara, Vulwulf would respond with doubt in Mara, stating that she is not doing anything about the war, in which hundreds of Stormcloak soldiers die in for no good reason.
Vulwulf appears at the wedding ceremony of his son Asgeir and his fiancée Vittoria Vici. He strongly disapproves of their wedding, claiming that there are ""lots of eager Nord women"" and considers the marriage to be the loss of a son. Vulwulf will claim that Vittoria's death was an Imperial conspiracy to blame the Stormcloaks.",Vulwulf Snow-Shod,Male Nord,MaleNord,Nord,Male,,105931,78721
/wiki/Wary_Outlaw,"Wary Outlaw is a Nord contractor in Skyrim who resides in the Bee and Barb in Riften.
He will give a leveled sum of gold to the Dragonborn to assassinate a target, then wander through the inn until the target has been killed.",Wary Outlaw,Male Even Toned Accented,MaleEvenTonedAccented,Nord,Male,,646354,555917
/wiki/Watches-The-Roots,"Watches-The-Roots was an Argonian explorer who sought the Lexicon at the Dwemer Ruin of Avanchnzel.
The expedition included Roots, From-Deepest-Fathoms, Breya and Drennen. During the expedition, he was killed after he ignored Breya's warning that ""something doesn't feel right"" and walked right into a booby trap.
His corpse can be found just outside Avanchnzel Boilery, shortly after a swinging blade booby trap, which may have been what killed him. His ghost can be seen throughout the ruins, musing over the Dwemer technologies. He seemed to covet the Lexicon for himself.
Breya: ""Its a simple job, Drennen. We get in, we steal the Lexicon, we leave. Don't get jumpy."" Roots: ""Enough. Their services will be more than adequate. Let us continue.""",Watches-The-Roots,Male Argonian,MaleArgonian,Argonian,Male,,178739,313141
/wiki/Weylin,"Weylin is a Breton Forsworn agent in the city of Markarth. Working as a miner of silver ore at Cidhna Mine, Weylin lives in The Warrens.
As the Dragonborn comes through the doors of Markarth, Weylin draws a blade and stabs a Nord woman, Margret. Alternatively, the Dragonborn can stop Weylin from killing her by killing him first. Choosing the second option, Margret rewards them with a Silver Emerald Necklace she planned to give to her sister later.
Eltrys confronts the Dragonborn, after killing Weylin either way and hands them Eltrys' Note, saying that they dropped it. Choosing to rendezvous with Eltrys at the Shrine of Talos, the Dragonborn learns of The Forsworn Conspiracy and agrees to help Eltrys investigate Weylin's involvement.
Receiving a key to Weylin's room, in The Warrens from Garvey, the Dragonborn discovers that Weylin was ordered to kill Margret, an undercover operative of the Imperial Legion, by Thonar Silver-Blood. If Margret was saved and is found in the Silver-Blood Inn, she will tell the Dragonborn that she is an Imperial Spy.",Weylin,Male Commoner,MaleCommoner,Breton,Male,,641195,641194
/wiki/Wilhelm,"Wilhelm is a Nord innkeeper and owner of the Vilemyr Inn, in Ivarstead.
Wilhelm wants someone to investigate Shroud Hearth Barrow because he believes it to be haunted. An adventurer by the name of Wyndelius Gatharian has gone missing in the barrow, and spirits have been spotted outside. Bringing Wilhelm Wyndelius's Journal will reward the Dragonborn with the Sapphire Dragon Claw that is required to travel further into Shroud Hearth Barrow.
Romlyn Dreth, from Riften, asks the Dragonborn to deliver a stolen Black-Briar Mead Keg to Wilhelm.
Lifting the Shroud must be completed in order for Wilhelm to become available for marriage.
Where can I learn more about magic? ""I've got no interest in magic users. No use for their kind at all. They're way up north in Winterhold, and that's fine with me. I don't even like our Jarl havin' a  court wizard.""",Wilhelm,Male Nord,MaleNord,Nord,Male,,105986,79547
/wiki/Willem,Willem is a Breton miner who works the Left Hand Mine outside of Markarth. After a day of work he retires into the Miner's Barracks outside the mine.,Willem,Male Even Toned,MaleEvenToned,Breton,Male,,418224,418223
/wiki/Wilmuth,"Wilmuth is a Nord farmer working at Chillfurrow Farm, east of Whiterun. He can be found there chopping wood or tending to the land 8 AM to 8 PM and sleeps from 12 AM – 4 AM. While Nazeem owns the farm, Wilmuth maintains the farm by himself. He wears a set of farm clothes and a pair of boots, and is armed with an iron dagger and carries the key to the farm.",Wilmuth,Male Old Grumpy,MaleOldGrumpy,Nord,Male,,642266,642265
/wiki/Wounded_Soldier,"The Wounded Soldier is found in the Temple of Kynareth. He is usually laying on a platform with his hand on his chest. He will occasionally groan in pain, and will not attack. They can also be found in any Stormcloak or Imperial camps. However, the Wounded Soldier at the Temple is unique in that he wears the Whiterun Guard's Armor.",Wounded Soldier,Male Soldier,MaleSoldier,Nord,Male,,881911,881909
/wiki/Wujeeta,"Wujeeta is an Argonian skooma addict, who can be found walking around the Riften docks or inside the Riften Fishery during the day. In the evenings, she will be at Haelga's Bunkhouse, while occasionally she can be seen standing on the porch of Honeyside.
Wujeeta starts the quest ""Skooma Trade."" She is in danger of losing her job at the Riften Fishery due to her skooma addiction, and requests a health potion to help her get off of the drug. This quest must be completed to become a thane of Riften.
After she receives the potion, she can be talked to again in order get more information on who is supplying the skooma and where to get it.
She will also have a Purchase Agreement in her inventory, showing further proof of the Skooma Trade.
Once she has been helped, she will give a random item as a reward, and call the Dragonborn ""hatchling of the heart.""",Wujeeta,Female Argonian,FemaleArgonian,Argonian,Female,,105951,78722
/wiki/Wulfgar,"Wulfgar is an Elder Nord, and one of the Greybeards. As for the other Greybeards, save for Arngeir, his voice is too powerful to be heard by common people,[1] so he does not speak.
Along with the other Greybeards, the only word he says, when interacted with, is ""Dovahkiin..."" which is accompanied by the sound of a distant bell and what seems to be a small earth quake. He, along with the other Greybeards also speak the Dragon Language when the Dragonborn retrieves Jurgen Windcallers horn.",Wulfgar,,,Elder,Male,,558774,181962
/wiki/Wuunferth_the_Unliving,"Wuunferth the Unliving Wuunferth the Unliving is an elderly mage serving as the court-wizard for Jarl Ulfric Stormcloak. He also teaches Adept-level Destruction magic.
Wuunferth resides in the Palace of the Kings in Windhelm. He has a room at the end of the hall on the second floor – the first door on the left when entering the Palace of the Kings – which has an arcane enchanter and alchemy lab. If accused of crimes during ""Blood on the Ice,"" he will be moved to the jail of the Windhelm Barracks, known as the Bloodworks. After being exonerated, he will return to his normal duties.
In addition to being a member of the College of Winterhold, Wuunferth the Unliving is aware of the nature of the Necromancer's Amulet, apparently knowing it ""well.""[1] He has never kept a journal, even for study,[1] a fact which supports his innocence.[2] Wuunferth has been investigating ""the Butcher's"" murders for some time before the Dragonborn, to which he has noted a pattern to the killings,[1] although without the Dragonborn's help, he is unable to know exactly what this means.[2] Calixto Corrium claims that he dabbles in Necromancy,[3] and Viola Giordano will note that rumors have circled around him for years.[4] Wuunferth will later rebuke this, saying that he in ""good standing"" at the College, and that they have banned Necromancy for centuries.[1]
As a court mage, Wuunferth expresses heavy interest in magic, unlike the rest of the Stormcloaks in Windhelm, and, unlike someone more physically-inclined, Wuunferth believes that magic is the ""true power"" of the world and that brains are better than brawn.[1] Viola Giordano regards him as a ""dangerous man,"" supporting his title as ""the unliving.""[4] He appears somewhat arrogant in this regard, claiming that everything said about him is ""probably true"" and that most of his research would confuse the Dragonborn.[1] He also acts spiteful when he is turned against, proclaiming that the city has ""lost their brains"" and that it ""isn't over"" to Jorleif when arrested.[2] Despite this hostility, though, Wuunferth is loyal to Windhelm and Ulfric Stormcloak. He is willing to do favors to Ulfric without hesitation,[1] and is actively investigating the murder spree of the Butcher while the city guard are preoccupied with the war.[2] He puts aside his previous grievances with the Dragonborn to do this, showing that his spite does not blind him to his duties, and that he is willing to move on in order to save the people of Windhelm.[2]
It is possible that Wuunferth is the target of a radiant quest for the Companions. Farkas asks the Dragonborn to intimidate a citizen of Skyrim. It is the Dragonborn's duty to track down the person of interest and ""rough them up"" by initiating a bare-knuckle fight with them until they yield; killing the target while on the job will result in failure, although since Wuunferth is essential, this is impossible without console commands. Returning to Farkas completes the quest.
An initial investigation leads the Dragonborn to believe that Wuunferth the Unliving is the Butcher responsible for the killings on advice from both Viola Giordano and Calixto Corrium. He can be reported to Jorleif as such, to which he will then be imprisoned; the quest will end, with the Butcher seemingly caught. After this, though, murders continue, proving that he was innocent after all, and that he was in fact framed by Calixto. Alternatively, the Dragonborn can accuse him of Necromancy directly, to which the truth will come out that he was in fact investigating the murders himself. Regardless, he will tell that the Strange Amulet was in fact the Necromancer's Amulet, and that there appears to be a ritual at play. He will then instruct the Dragonborn to survey the Stone Quarter, where he predicts a new murder will take place.
I've heard you dabble in necromancy. ""I beg your pardon? Necromancy? I am a member of the College of Winterhold, in good standing! They haven't allowed necromancy for hundreds of years!""
The killer has struck again. ""Oh, isn't that a shame. And here I am in the Bloodworks. Looks like you aren't such a sharp investigator after all.""",Wuunferth the Unliving,Male Old Grumpy,MaleOldGrumpy,Elder,Male,,110898,82246
/wiki/Wylandriah,"Wylandriah is a Bosmer mage in Skyrim who serves as the court wizard to the Jarl Laila Law-Giver of Riften.
She is chronically forgetful and talks to herself, often losing her train of thought. Wylandriah's main focus in life is the pursuit of her research, and she cares for little else. While talking with her, she will ask the Dragonborn to assist her in retrieving three items she has misplaced.
As the court wizard, Wylandriah also sells items relating to the arcane arts, and is known to have, at least on one occasion, caused much consternation to the College of Winterhold.[1]
After giving her all the items, she will thank the Dragonborn for the ""uncanny foresight"" as, by then, she has completely forgotten about them. She will still offer a reward, however.",Wylandriah,Female Even Toned,FemaleEvenToned,Wood Elf,Female,,105968,105967
/wiki/Wyndelius_Gatharian,"Wyndelius Gatharian is a Dunmer tomb robber in Skyrim who resides in Shroud Hearth Barrow.
According to Wyndelius's Journal, he journeyed into the barrows in search of the Sapphire Dragon Claw. As he wanted to stay within the barrows, he fooled the villagers into believing the Barrows was haunted by rattling some pots to scare them away. The Barrow's ""haunted"" reputation gave Wyndelius an idea to create a potion that would make him appear like a ghost, and further used this to continue to frighten the villagers. However, he soon grew mad, possibly as a side effect of the potion, and eventually began believing that he was the guardian of the barrow.
In Ivarstead, the Dragonborn is given a quest to investigate a haunting in the Shroud Hearth Barrow. Upon investigating the Barrow, they encounter Wyndelius on the other side of a gate, who appears ""ghostly"" due to the potion's effects, and he warns the Dragonborn to leave at once.",Wyndelius Gatharian,,,Dark Elf,Male,,467423,393183
/wiki/Xander,"Xander is an Imperial sailor and Red Wave crew member, which can be found next to the East Empire Company Warehouse, outside Solitude.
Xander has what most would call a refined taste in finery. He wears fine garments and talks elegantly. His attitude is proud and self-absorbing.
Hailing from Cyrodiil, he was forced to leave after an incident with the law and took on a life at sea. He was once a ship captain of the ship Argent Raptor who sank after hitting an iceberg just north of Windhelm. He joined the Red Wave crew after that and began his career leap from ship captain to crewman, but admitting that he might have earned his position because of his habit of wasting gold on women and gambling. His fellow crewmen scoff at his love of finery, but he hears only jealousy from their part.
He can be a target for a Fishing Job where the Dragonborn is required to steal Xander's Ruby.",Xander,Male Condescending,MaleCondescending,Imperial,Male,,718121,718115
/wiki/Yag_gra-Gortwog,"Yag gra-Gortwog is a deceased Orsimer mercenary found outside the Alftand Animonculory.
Yag was hired to keep the workers in line during an expedition inside Alftand.[1] In her sleep she, and some of the other members of the expedition, were caught by some Falmer and locked inside a cell. When they escaped, she was killed by Falmer buying time for one of her companions, Endrast, to flee.[2]
The Dragonborn will come across her corpse at the spiral heading down to the bottom of the Alftand Animonculory.",Yag gra-Gortwog,Female Orc,FemaleOrc,Orc,Female,,410553,241893
/wiki/Yar_gro-Gatuk,"Yar gro-Gatuk is an Orsimer bandit and hunter. He is one of the Hunters of Hircine sent to kill Sinding. He can be found inside Bloated Man's Grotto. 
Yar gro-Gatuk and the other Hunters of Hircine will be hunting Sinding, in order to send him to the Hunting Grounds. He will aid the Dragonborn if they follow Hircine's instructions, and will attack them if they do not.",Yar gro-Gatuk,Male Orc,MaleOrc,Orc,Male,,839833,843911
/wiki/Yatul,"Yatul is an Orsimer huntress in the Orc stronghold of Narzulbur.
She is the local huntress and currently she is teaching her great-niece, Urog, how to hunt herself. She is one of Chief Mauhulakh's aunts and she has a great-nephew, Dushnamub, the local blacksmith, and a great-niece, Urog. She can be heard complaining about the fact that the chief spends his time looking for wives when all he needs is her and the spiritual guide of the community, Bolar.
In the daytime, she patrols the stronghold's walls, as well as scouting the surroundings from a small watchtower.
Yatul: ""I hear Mauhulakh is wandering again. He's after a new woman."" Yatul: ""No matter. You'll take care of things like you always have."" Yatul: ""True... we could simply make sure she never reaches Narzulbur.""",Yatul,Female Orc,FemaleOrc,Orc,Female,,110741,110711
/wiki/Yisra,"Yisra was an apprentice mage at the College of Winterhold.
Her burned body is located on a patch of scorched earth on the shore east of Dawnstar and south of Yngvild, near the Sea of Ghosts. She most likely met her fate while attempting to perform Flame Cloak spells.",Yisra,Female Commoner,FemaleCommoner,Redguard,Female,,,872441
/wiki/Yngvar_the_Singer,"Yngvar the Singer is a Nord mercenary residing in the city of Markarth. He works for the Silver-Blood Family as a lookout.
He is a former Bard who studied at the Bards College in Solitude. He is now a mercenary, stating that more gold is earned by ""swinging an axe"" than by singing songs. As a former bard, he is a well-known ladies man.
He can be found in the Treasury House at night, or in the Silver-Blood Inn during the day. Also, if the Stormcloaks take over, he is the housecarl for the new Jarl.
When first spoken to, Yngvar will ask the Dragonborn if Markarth is bloody enough for them. If they say Markarth is bloody enough, Yngvar will tell the Dragonborn to go back from where they came.
Calcelmo asks the Dragonborn to find Yngvar in order to find out more about what Faleen likes. As a close friend of Faleen, Yngvar will reveal that she enjoys poetry and offers to write a poem on the behalf of her secret admirer for 200 .
Yngvar can be seen talking to Vigilant Tyranus, before saying that nobody has ever lived in the house before walking off.",Yngvar the Singer,Male Brute,MaleBrute,Nord,Male,,104677,78785
/wiki/Yngvild_Ghost,"Yngvild Ghost is a spectral hostile character in Skyrim. They are found only in Yngvild, and are a result of the Necromancer Arondil's experiments.
Having successfully raised and bound Yngvild's uniquely female Draugr population to his will, Arondil turned his endeavors toward a hapless milkmaid from Dawnstar who stumbled upon his workings. He deemed it necessary to kill her and decided to incorporate the ""fresher"" subject into his experiments as well.
Much to Arondil's delight, he was successful and found the newly reanimated subject to be spectral in nature and invigorating to his very soul upon touching her. He then endeavored to send his Draugr minions forth to Dawnstar to retrieve more young milkmaids, who had been a lustful fixation of his while living in Dawnstar, to bolster his perverse harem. Exploration of Yngvild will eventually lead to a room where the bodies of the slaughtered milkmaids can be found.
Yngvild Ghosts can be combated with mortal weapons as well as magic. They have no magic or special abilities of their own and fight only with the daggers they carried in life. Upon dispatching them, they are rendered to ghostly remains that contain the common clothes and inventory the subject had in life.
Note, however, that the ghosts appear to level with the player character, making them powerful opponents at levels 30+. Alerting a ghost often also alerts any of the nearby Draugr, which can lead to a lengthy fight.",Yngvild Ghost,,,,,Ghost,,8780650181130155297555374
/wiki/Yrsarald_Thrice-Pierced,"Yrsarald Thrice-Pierced Yrsarald Thrice-Pierced is a Nord warrior and a member of the Stormcloaks residing in the Palace of the Kings in Windhelm.
If the Dragonborn sides with the Empire during the Civil War and completes the Civil War questline by taking Windhelm, he will disappear (similar to Captain Aldis and Legate Adventus Caesennius if the Stormcloaks win the Civil War) and be replaced by Legate Hrollod, though bizarrely, the Stormcloak armor on the table in the war room will remain.
He appears to be a high-ranking officer in the Stormcloak faction, as he wears Stormcloak Officer Armor and is present in the Stormcloak command rooms beside Galmar Stone-Fist and Ulfric Stormcloak.",Yrsarald Thrice-Pierced,Male Nord Commander,MaleNordCommander,Nord,Male,,491016,542033
/wiki/Ysgramor_(Skyrim),"Ysgramor is a legendary Atmoran hero warrior who can be encountered in Sovngarde. He wears ancient Nord armor, rather than the unique armor he is seen wearing on his statues. He also bears his signature axe, Wuuthrad, on his back.
Ysgramor can be met in Hall of Valor during the quest ""Sovngarde."" After speaking to the Nordic heroes, Ysgramor will talk about Kodlak Whitemane, and tell the Dragonborn not to fail him.
Welcome, Dragonborn! Our hall has stood empty since Alduin first set his soul-snare here. By Shor's command we sheathed our blades and ventured not the vale's dark mist. But three await your word to loose their fury upon the perilous foe. Gormlaith the Fearless, glad-hearted in battle; Hakon the Valiant, heavy-handed warrior; Felldir the Old, far-seeing and grim.",Ysgramor,Male Nord Commander,MaleNordCommander,Nord,Male,,625618,625617
