"sysid","name","gender","base_id","ref_id","bio","race","Species","source","advanced_voice_model","voice_accent","voice_model","fallout4_voice_folder","description","personality","likes","dislikes","profile","first_mes","mes_example","scenario","location","generated_bio","bio_url","creator","priority","author"
3599,"Small Bertha","Female","005C83","005C84","Bertha and her family were among those who had to flock to Far Harbor for safety following the Island once again becoming covered in the Fog. Passing through the fog-covered ruins of the town, they made it to the docks; the only place relatively safe from the radiation and fog dwelling fauna. The Mariner, overwhelmed by the sudden flood of refugees, almost kicked everyone out, then Avery stepped in, effectively establishing the settlement. It was here that Bertha's mother, Peggy, discovered that her great-aunt Candace fled the island for the mainland once her home was engulfed by the fog. Seeking a safe haven for her family, her mother left her two children with their father Mark to travel to one of the Dalton family farms, hoping to trade work as a farmhand for shelter. After Peggy left, she was killed and almost the entire Dalton family suffered a similar fate. Later her father would die as well, leaving Bertha and Tony poor and alone amongst the dregs.
Since then, she has acquired a reputation as the informal leader of the dregs of Far Harbor. Known now as ""Small Bertha"" (or ""Smalls""), she is considered crazy by some, but she is actually a competent, hardened and determined girl. She has watched the Harbormen dwindle as they are forced to leave the island entirely in search of food and shelter. Now with the Far Harbor–Acadia alliance, and with the fog condenser technology, she will enlist the Sole Survivor to help reclaim a lost Harbormen settlement; Echo Lake Lumber, which was abandoned long ago as the fog rolled in. She is unaware that its owner is still alive, the last survivor of the family still clinging to his property, driven insane and cannibalistic.","Human","Human","Fallout4","FemaleMariner","en","FemaleMariner","DLC03FemaleBertha",,,,,,,,,,,"https://fallout.fandom.com/wiki/Small_Bertha","Bethesda",,"YetAnotherModder"
3600,"Teddy Wright","Male","005C97","005C98","Teddy Wright is a doctor living in Far Harbor in 2287.
Teddy Wright is a physician who understands the particular poisonings of the Fog and does his best to help the people of his town. The Sole Survivor first encounters him at his clinic in the back of the bait shop where he is caring for Andre Michaud, a Far Harbor resident overcome by radiation exposure. The Sole Survivor can offer to help Andre, at which Teddy will express surprise, but is open to letting them try. If the treatment is successful, he will be grateful, saying that Andre is no longer his patient and is instead the Sole Survivor's.
The Mariner, who has been diagnosed with a serious illness, is another one of Teddy's patients. He developed a correspondence with Bedine, a medically knowledgeable associate, to try and find a cure. However, Bedine confirmed that her condition was terminal, and there were no solutions in their old world archives.
Teddy is friendlier to mainlanders than most other Harbormen, as mainlanders typically have more manners than the usual company on the Island. He is also hard of hearing, a trait that can be seen in multiple conversations with him.","Human","Human","Fallout4","MaleMaineAccent","en","MaleMaineAccent","DLC03MaleTeddyWright",,,,,,,,,,,"https://fallout.fandom.com/wiki/Teddy_Wright","Bethesda",,"YetAnotherModder"
3601,"Tony","Male","005C85","005C86","Tony is a male child living in Far Harbor in 2287.
Tony lives outside of the only pub in Far Harbor, The Last Plank. He is the brother of Small Bertha. Their mom, Peggy, disappeared in the Fog, as she tried to look for work on the Dalton farm, and their father Mark is also deceased. The Sole Survivor cannot normally interact with him, as he responds only with sighs and grunts when spoken to.
When the Sole Survivor first approaches the end of the dock where Bertha and Tony live, the Sole Survivor will witness an interaction between Small Bertha and a harborman, where she successfully convinces the man to return Tony's boots that he had stolen.
Tony spends most of his time curled up in the fetal position or sitting near Small Bertha.","Human","Human","Fallout4","MaleMaineAccent","en","MaleMaineAccent","DLC03MaleTony",,,,,,,,,,,"https://fallout.fandom.com/wiki/Tony_(Far_Harbor)","Bethesda",,"YetAnotherModder"
3602,"Debby","Female","005CC2","005CC6","Debby is a waitress at the Last Plank in Far Harbor in 2287.
Debby works at the Last Plank with Mitch, where she takes orders from the patrons. She owns a cat named Tink, that Mitch despises. Debby is dissatisfied with tips from other Harbormen, and hopes that mainlanders like the Sole Survivor will treat her better.","Human","Human","Fallout4","FemaleMariner","en","FemaleMariner","DLC03FemaleDebby",,,,,,,,,,,"https://fallout.fandom.com/wiki/Debby","Bethesda",,"YetAnotherModder"
3603,"Mitch","Male","005C9F","005CA0","Mitch is the bartender at the Last Plank in Far Harbor in 2287. 
Mitch is the manic owner of the Last Plank bar in Far Harbor. Mitch appears to be happy and optimistic when interacted with. Behind the bar counter, there is a letter, RUN!. Reading it states that Mitch believes the island is cursed, and wants everyone to get off the island. 
His uncle, Uncle Ken, does not live in Far Harbor and is holed up in the National Park visitor's center. Although he attempts to hide it, Mitch misses his uncle and would like to see him return.
If the Sole Survivor has the Awareness perk, and targets Mitch with V.A.T.S., it will show that Mitch has a naturally high energy resistance which is semi-common in Far Harbor. 
When the Sole Survivor enters the bar, Mitch will be trying to get everyone's attention. He will then announce the next round of drinks are on the house. When the Sole Survivor first talks to Mitch, they can ask him for something stronger than beer. If a speech check is passed, he will give the Sole Survivor a bottle of vodka, which he says is top shelf stuff.","Human","Human","Fallout4","MaleMaineAccent","en","MaleMaineAccent","DLC03MaleMitch",,,,,,,,,,,"https://fallout.fandom.com/wiki/Mitch_(Far_Harbor)","Bethesda",,"YetAnotherModder"
3604,"Old Longfellow","Male","006E5B",14602,"Old Longfellow is a hunter and guide living out of a cabin near Far Harbor in 2287. He is a possible companion to the Sole Survivor.
A native of the Island, Longfellow is old enough to remember previous occasions when the radioactive Fog covered the majority of the island, before its eventual retreat. His indomitable will and physical fitness have served him well into his old age.
Old Longfellow is a seasoned hunter who can recall a fairly large portion of the region's history, from desperate struggle to prosperous hubris. Longfellow is a veritable legend in Far Harbor circles and one of the few guides capable of guiding a person safely through the Fog. His age and experiences made him cynical and he hits the bottle of whiskey a bit too often in recent years.
Longfellow harbors a deep distrust for the Children of Atom. In his youth, he was in a romantic relationship with a girl named Hannah and the two had planned a future together. The cult's followers attacked the pair at their hideaway deep within the Fog and abducted Hannah. Left for dead, Longfellow eventually made it back to civilization. It took him two months to recover from his injuries and by then it was too late for Hannah. The Children's zealots had brainwashed Hannah's mind and converted her to their ways. Hannah was pregnant but suffered a miscarriage due to the radiation she worshipped and was exposed to, claiming it was ""Atom's will"" for it to have happened. Hannah later fell victim to trappers. Longfellow became an embittered shell of a man, mostly regretting the death of Hannah and his unborn child.","Human","Human","Fallout4","Longfellow","en","Longfellow","DLC03MaleOldLongfellow",,,,,,,,,,,"https://fallout.fandom.com/wiki/Old_Longfellow","Bethesda",,"YetAnotherModder"
3605,"Tink","Male","008A16","008A17","Tink is a house cat owned by Debby who lives in the Last Plank in Far Harbor.
Tink is owned by Debby, who lets him roam freely around the Last Plank. Mitch despises him and often complains to Debby about it.","Cat, House cat","Feline","Fallout4","maleghoul","en","maleghoul","crcat",,,,,,,,,,,"https://fallout.fandom.com/wiki/Tink","Bethesda",,"YetAnotherModder"
3606,"Brother Devin","Male","00446F",4473,"Brother Devin is a fasting devotee of the Church of the Children of Atom at the Nucleus in 2287.
Once a wastelander, Devin was a Jet addict, to the point where his addiction caused his family had to shun him. His father would say that he had no son, as Jet killed him. With no family or home, he wandered the woods getting high on Jet when he came upon the Nucleus after weeks of travel. It was there that he acquired the quest to go to Atom's Spring and drink from its waters. There he had a vision: A messenger from Atom strode from the sky before him in the form of a verdant stag wreathed in glowing radiation. It commanded him to return to the Nucleus, to leave behind his iniquities and give himself fully to Atom. For his dedication, Atom would send another messenger, who would free him from his dependency on Jet once and for all.
This vision was seen favorably by the Children, seeing him as special and that Atom had chosen him. Determined to make his god and new family proud, he embarked on a long fast. This fast of only irradiated water, however, is detrimental in that Devin was born without a resistance to radiation, and with him avoiding anti-radiation medication to obtain a revelation, his friend, Zealot Ware, has become concerned for him. They previously bonded over how they both needed a hand, which their new family provided. Devin's prolonged fast will cause him to inevitably perish, which is a source of much frustration for Ware.
Now that Devin looks like a ghoul with hair, Ware's concern has him seeking the help of the Sole Survivor. As both a new convert and the one who saw the Mother of the Fog, Ware seeks the Sole Survivor's help in getting Devin to end his fast. The others in the cult see Devin's devotion as admirable rather than detrimental, even at the cost of committing blasphemy, which is something he must avoid because of the current political climate within the Nucleus.
Ware has tried to convince Devin to end his fast to save his life, but Devin will have none of it. This is because since the day of his vision, he has not taken a single hit of Jet, knowing that a return to his old ways is just as suicidal as if he starved to death.
If the Sole Survivor cannot convince Devin to give up the fast, and that he has freed himself from his addictions, Ware creates a plan for the Sole Survivor to impersonate either Atom or a messenger of his. If the Sole Survivor goes through with Ware's plan and irradiates themselves without wearing a mask Devin will recognize the Sole Survivor and assure them that he will keep their identity as a messenger for Atom a secret. Whether the Sole Survivor does wear a mask or not he will tell others in his family about his vision. If the Island has peace following the Children of Atom's Reformation, Devin will believe that the depths of Atom's compassion never cease to amaze, however, if the Children are successful in shutting the power off to the fog condensers and subsequently Far Harbor is engulfed by the Fog, he sees their punishment as the cost of refusing Atom.","Human","Human","Fallout4","childrenofatommale01","en","childrenofatommale01","DLC03CoAMaleBrotherDevin",,,,,,,,,,,"https://fallout.fandom.com/wiki/Devin_(Far_Harbor)","Bethesda",,"YetAnotherModder"
3607,"Brother Kane","Male",4471,"00447C","Kane is the arms dealer of the Children of Atom at the Nucleus. He uses his position to keep the Children armed so that they may preserve the kingdom that they believe Atom gave them, whether they need to fight heretics, cannibals, and/or the creatures of the Fog.
A devout and zealous Child, he is quite pleased if Far Harbor becomes engulfed in the Fog, and if Sister Gwyneth is executed (or believed to have been executed).
His store is just above Sister Mai's general store. Among the rest of his arms and armor, he sells the Kiloton radium rifle and Recon Marine left arm.","Human","Human","Fallout4","childrenofatommale01","en","childrenofatommale01","DLC03CoAMaleBrotherKane",,,,,,,,,,,"https://fallout.fandom.com/wiki/Kane_(Far_Harbor)","Bethesda",,"YetAnotherModder"
3608,"Grand Zealot Richter","Male",4465,"00449D","Grand Zealot Brian Richter is the leader of the zealots and enforcer of Children of Atom laws on the Island in 2287.
Lieutenant Brian Richter was not always the grand zealot. Far in the past, he was a soldier of the Enclave, fighting in the Capital Region. The change came when a long-term scouting mission to recover a reserve of fusion cores went sideways. The disposal facility they tracked them to was still working. The containment cellar suddenly locked itself, due to a screw up by the team engineer. Fifteen inches of lead-wrapped steel slammed shut behind them and locked tight. Surviving on two sips of water and a bit of radroach per day, Richter watched his team fall apart and die. It seemed hopeless until Zealot Tektus came along, who broke the seal on the door and pulled him out. Nursed to health by the Archemist, Richter ascribed his survival to Atom's blessing and became a fervent defender of the faith.
Richter is responsible for enforcing the laws of Atom and ensuring the security of the Nucleus. He also performs trials of loyalty, as the Sole Survivor can witness on their arrival at the Nucleus.","Human","Human","Fallout4","childrenofatommale01","en","childrenofatommale01","DLC03CoAMaleGrandZealotRichter",,,,,,,,,,,"https://fallout.fandom.com/wiki/Brian_Richter","Bethesda",,"YetAnotherModder"
3609,"Sister Mai","Female","00446D",4479,"Sister Mai is the general shopkeeper of the Children of Atom at the Nucleus in 2287. 
Sister Mai is the general supply merchant and a mechanic of the Nucleus, originally from the Commonwealth. She does not communicate with her family anymore, as she fully embraced the cult as her new family. This is evidenced by her trying to help a homesick Child of Atom. They wanted her to acquire some of the famous ""Power Noodles,"" though she had no reference for its taste and instead promoted her recipe.
She also carries a stock of anti-radiation medicine for Children who do not have congenital radiation resistance, giving the Children both the ability to ""scour"" themselves, as the practice became known in a sort of penance. She can be a good source of information on the group's beliefs and practices.
As a general mechanic, she successfully modified the decontamination arches at the entrance of the Nucleus. This pet project of hers was done so the Children would have a place for ablutions. However, she is lacking an industrial-grade pump regulator to complete the modification. Her simple modification can be easily reverted as it was itself merely a bypass, although this would disappoint the Children.
As a devout Child of Atom, she is wary of the effects the loyalty tests have on their appearance, although she agrees with its lessons and results. She expresses to the Sole Survivor that trust is important among members, and encourages them not to fall into disfavor with the high confessor.","Human","Human","Fallout4","FemaleMariner","en","FemaleMariner","DLC03CoAFemaleSisterMai",,,,,,,,,,,"https://fallout.fandom.com/wiki/Mai","Bethesda",,"YetAnotherModder"
3610,"The Archemist","Female","00446B","00447B","Anna (aka The Archemist) is the healer of the Children of Atom at The Nucleus in 2287.
An older, partially blind woman, the Archemist is a Far Harbor native and was the doctor of the coastal town before High Confessor Tektus and Confessor Martin came north at the behest of Confessor Cromwell, speaker of Atom in the Capital Wasteland. While most harbormen saw them as a nuisance, Anna saw Atom's light in them and received their message well.
However, this meant that she was driven out of town with the rest of Atom's children, and found home in The Nucleus. Her beloved was also among these adherants, but he has since abandoned the faith. Brought to the Nucleus on a stretcher, she continuously teeters on the brink of death, yet that doesn't stop her from healing those who come seeking her aid. Despite the years of dedication to Atom, she still remains somewhat fond of her hometown.","Human","Human","Fallout4","FemaleMariner","en","FemaleMariner","DLC03CoAFemaleArchemist",,,,,,,,,,,"https://fallout.fandom.com/wiki/The_Archemist","Bethesda",,"YetAnotherModder"
3611,"Zealot Theil","Female",4469,"00447D","Zealot Theil is the second-in-command of the zealots, under Grand Zealot Richter, of the Nucleus in 2287.
Theil is the highest-ranking zealot after Grand Zealot Richter, whose job is to ensure the fitness of other zealots in their fight against the unbelievers. As a zealot, she also serves as a form of law enforcement for the community. She comes from a family of homesteaders who tried to settle on the Island years before the Fog covered most of it. She lost her family when a massive radiation storm hit the Island, killing her parents and leaving her the sole survivor due to her natural radiation resistance. After wandering for days, she came to Atom's Spring and drank from its waters. Suffering a hellish vision, she was ultimately found by Grand Zealot Richter, who nursed her back to health and raised her to serve Atom, which she does with almost blind zeal.
A friend of Sister Gwyneth, Theil was there when the sister first began to believe in heresy. Gwyneth was praying quietly, when she suddenly lept up and began to shout that Atom is a lie. Although not a violent person, when  Grand Zealot Tektus confronted her, Gwyneth struck him with such force that she knocked him to the ground. When she realized what she'd done, she fled. Tektus wanted to immediately send someone after her, to make her an example, but High Confessor Martin insisted they wait for her return for Atom's forgiveness. This wasn't to be, not long afterword blasphemous messages appeared at their holy sites. Now that the sister is committing such fervored acts of heresy, Theil has no choice but to bring her Atom's justice: execution. However, this is hampered by how clever Gwyneth is, and Theil has since been unable to track her whereabouts. Her failure to both find Gwyneth and Gwyneth's heresy eat away at her constantly, as Theil has been praying to Atom for Gwyneth's return to the family. Should Sister Gwyneth return to the family, Theil will be very grateful.","Human","Human","Fallout4","FemaleMariner","en","FemaleMariner","DLC03CoAFemaleZealotTheil",,,,,,,,,,,"https://fallout.fandom.com/wiki/Theil","Bethesda",,"YetAnotherModder"
3612,"Zealot Ware","Male",4467,"00447E","Zealot Ware is a Child of Atom, living at their community in the Nucleus on the Island in 2287. 
A former trapper, Ware joined the cult out of pragmatism. While with the trappers he had to sleep with a knife just to avoid getting eaten, the Children offered three square meals a day, safe shelter and a relatively low-risk job. He took it without second thoughts, killing the trappers he was allied to and freeing the captive high confessor and his party.
As a former trapper, Ware is a competent warrior who became a zealot, a defender of the faith. Still, his newly found devotion to Atom does not mean he is blind to the fact that he has no radiation resistance, nor do some of the others. While he uses his brew to scour the radiation away, others use more common means of penance. However much his faith in Atom is, he is watching his friend Brother Devin waste away. They bonded over how they both needed a hand, which their new family provided. Devin's prolonged fast will cause him to inevitably perish, which is a source of much frustration for Ware.
Now that his friend looks like a ghoul with hair, his concern has him seeking the help of the Sole Survivor. As both a new convert and the one who saw the Mother of the Fog, Ware seeks the Sole Survivor's help in getting Devin to end his fast. The others in the cult see Devin's devotion as admirable rather than detrimental, even at the cost of committing blasphemy, which is something he must avoid because of the current political climate within the Nucleus.
Ware has tried to convince Devin to end his fast to save his life but Devin will have none of it. If the Sole Survivor cannot convince Devin to give up the fast, he creates a plan for the Sole Survivor to impersonate either Atom or a messenger of his. Should the Sole Survivor be successful, Ware will be so grateful that he will give them some of his brew, which he makes every few days.","Human","Human","Fallout4","childrenofatommale02","en","childrenofatommale02","DLC03CoAMaleZealotWare",,,,,,,,,,,"https://fallout.fandom.com/wiki/Ware","Bethesda",,"YetAnotherModder"
3613,"High Confessor Tektus","Male",4464,4485,"High Confessor Tektus is the leader of the Children of Atom living in the Nucleus on the Island in 2287. 
High Confessor Tektus has been a Child of Atom for over a decade, since the days of Confessor Cromwell. He eventually left Megaton with Confessor Martin to settle in Maine and eventually rose to the rank of zealot. He was the one who helped save Grand Zealot Brian Richter when he was trapped. After Martin left, Tektus became the high confessor and he began to take a far more aggressive stance against the harbormen. 
He believes that the Island is Atom's holy land, and all its inhabitants must worship his glory. Though he is willing to maintain peaceful relations with the Acadians because they supplied the Children with the Nucleus, he is vehement in his hatred of the residents of Far Harbor, frequently deriding them as heathens and sometimes even sending some of his followers to sabotage their defenses.","Human","Human","Fallout4","childrenofatommale02","en","childrenofatommale02","DLC03CoAMaleHighConfessorTektus",,,,,,,,,,,"https://fallout.fandom.com/wiki/Tektus","Bethesda",,"YetAnotherModder"
3614,"Sister Aubert","Female","0082C7","0082CB","Sister Aubert is the caretaker of the Vessel of the Children of Atom at the Nucleus in 2287.
A faithful devotee of the Children of Atom, she was tasked with maintaining one of the most powerful sources of the Glow on the Island, The Vessel. It is a true honor for her and those children that die to be buried there. The crypt was constructed in the vessel for several reasons, one because it keeps the faithful close to their radiation, two for sanitary reasons and three it keeps them close to their family. The last point is an emotional one for her, as her lover Edgar was singled out as unfaithful to their cult.
After their previous confessor Martin disappeared, Tektus elevated himself from grand zealot to high confessor; Aubert was wary and saw his growing paranoia as a concern. Edgar, however, believed that even if there were problems with the new high confessor, his friend Brian Richter would tell him. Edgar did urge Aubert to continue using their shared footlocker in the Vessel's storage room to share messages to avoid the gossip that spread so easily in their community.
His trust was proven to be misplaced, as Richter was not there to stand for him when he was declared unfaithful and executed, and the grand zealot even covered for his death. This especially caused Aubert to despise Tektus, believing that only Martin was worthy of leading the congregation.
This, however, leaves her in the same position as all those who do not blindly follow Tektus, frightened into submission so they are not subsequently executed as a heretic.
If encountered in passing, she will generally make mildly unpleasant comments about the player character's presence or about her work. However, she behaves quite differently when spoken to during the Witch Hunt quest.","Human","Human","Fallout4","FemaleMariner","en","FemaleMariner","DLC03CoAFemaleSisterAubert",,,,,,,,,,,"https://fallout.fandom.com/wiki/Aubert","Bethesda",,"YetAnotherModder"
3615,"Bert Riggs","Male","02062F",20640,"Doctor Bert Riggs is a scientist and former lead developer for General Atomics International, now a robobrain in Vault 118 in 2287.
Bert Riggs was a lead developer of the robobrain for General Atomics International and at some point before the Great War he married Julianna Riggs, a wealthy financial advisor. She a critical and harsh person, was very good with their finances and was able to take charge of situations, which allowed Bert to focus on his classified research.
They were a wealthy family and one of the best connected in Boston. Sometime before 2077, Julianna met Ezra Parker, a business tycoon who wanted to build a vault inside his hotel. Bert and Julianna became the majority investors in the hotel vault, while the vault was under construction, she and Bert moved all of their belongings from their mansion into Vault 118.
When the Riggs arrived at the vault, Bert used the school room at the vault as his laboratory and continued to work at robobrains in there. After some time and discussion with other dwellers, he decided that the best way to survive was to become robobrains themselves, everyone intrigued, agreed and all the guests became robobrains.
A few days prior to ""Ezra's death"" Julianna found something about the finances in the overseer's office. Although she tried to tell Bert he wasn't listening, his head in his research. Because of this Parker would have that section locked claiming it was dangerous.
After Ezra's death, Bert noticed some changes in his wife. She was usually harsh but now she was kind and nice to him; she also started forgetting the names of their cats and said she was getting ill all the time. He does not want to admit to the thoughts he has that it was actually his wife that was murdered, willing to go along with the ruse ""sickness"" as a ""glitch in the neurochemical regulator that were supposedly introduced by the voice modulator interface."" With some persuasion, Bert can admit to the Sole Survivor he does not believe that this person is his wife, and after some investigation this is discovered to be true. Ezra had taken Julianna's identity after he killed her in an argument over his embezzlement.","Robobrain","Robot","Fallout4","maleold","en","maleold","DLC03MaleBertRiggs",,,,,,,,,,,"https://fallout.fandom.com/wiki/Bert_Riggs","Bethesda",,"YetAnotherModder"
3616,"Ezra Parker","Male","038B2D","04F4B5","Ezra Parker is a con-artist and the owner and financier of the Cliff's Edge Hotel, now living as a Robobrain in Vault 118 in 2287.
Ezra was a business tycoon who allegedly had worldwide renown thanks to events such as preventing the assassination of a viscount and funding and directing the construction of a hospital in Venezuela - though at least one of these events was actually a complete fabrication, and the others likely were as well. He was the owner and financier of the Cliff's Edge Hotel on the Island. With the help of other investors and the Vault-Tec Corporation, he started the construction of Vault 118 beneath his hotel, secretly intending to make a personal profit by scamming his investors.
The Vault's intended experiment was to analyze the clash between high wealth residents and working-class residents in a controlled environment. However, after the premier wing of the Vault was built, Ezra stopped sending money for the construction, which was quickly halted as a result. After a discussion with the Vault's overseer, Ezra said he was still waiting for Julianna Riggs to transfer the funds, when in reality Ezra was actually embezzling the money.
The premier wing of the Vault was ready when the bombs hit, so Ezra, Julianna, and other premier guests in the hotel were admitted inside the Vault, complete with their cars, luggage, and pets, while the ""regular"" intended residents were left outside to die. One of the vault dwellers, Bert Riggs, was the former lead developer of the Robobrain for General Atomics International, and he concluded that the best way to ensure the residents' survival was for all of them to transfer their brains from their human bodies to Robobrains, an idea that all the dwellers accepted, including Ezra. The only way to identify each dweller from another was a small accessory that they always wore, like a bow tie or hat. Ezra's accessory was a striped blue tie.
For the next two centuries, Ezra and the other dwellers lived comfortably in Vault 118. However, in 2287, Julianna became suspicious of Ezra's activities and eventually found out that he was embezzling her money (having been doing so for the last 200 years.) After a lengthy confrontation in the Vault's atrium, Ezra killed Julianna and took her identity. This was done out of necessity rather than intention, as Ezra had planned to continue stealing Julianna's money for as long as possible. Even his identity theft was done simply to embezzle one last amount of her money before making his escape.","Robobrain","Robot","Fallout4","ironsides","en","ironsides","DLC03MaleEzraParker",,,,,,,,,,,"https://fallout.fandom.com/wiki/Ezra_Parker","Bethesda",,"YetAnotherModder"
3617,"Gilda Broscoe","Female","02062C",20645,"Gilda Broscoe is a robobrain in Vault 118 and a former Hollywood actress.
Once a redhead with movie star looks, Gilda Broscoe was a famous actress before the Great War, acting in many movies. She also was in musicals when they were in fashion, such as The Beautiful Cigar Girl, Wagons on the Plain and A Woman of the Royal Navy. According to her, Gilda would have gotten the leading female role in Love Sets Sail!, but Vera Keyes got it instead due to her uncle being the producer; she still holds a grudge against Vera Keyes for this. While on set, she was privy to many Hollywood scandals and rumors and attended lavish Hollywood parties. She first met Keith McKinney when they co-starred in the major movie Empire on the Nile; she played Cleopatra VII Philopator and Keith played Marcus Antonius Creticus. From then, she developed feelings towards him, though this was unrequited as Keith is homosexual and still in the closet. However, she refuses to acknowledge the situation, believing it to be just part of the movie star life she chose. She even went as far as trying to convince Keith that the feelings he had towards Ezra were false. Because she was embittered, she occasionally sought out affairs of her own. She once had an affair with Santiago Avida for ""a few dozen years,"" but speaks very openly about it, mostly due to Santiago's obsessiveness, which she describes as even a little much for her. With such stagnant surroundings for the past two centuries, she is very open to finding a new source of attention and willing to have an affair with the Sole Survivor.
Before the war, she along with the other denizens of the Harbor Grand Hotel were enticed by the privilege and exclusivity into accepting a paid spot in Vault 118 by Ezra Parker. The deciding factor for her, however, wasn't the opulence, it was Keith's insistence, having fallen for Ezra's manipulations and becoming its first investors. Unbeknownst to them, it was an experiment by Vault-Tec and a scam by Ezra. Although she was taken for quite a large sum of money from Mr. Parker, this had the side effect of saving them all from the experiments that would have been conducted.
It was here that she and the rest of the residents of Vault 118 were convinced to extend their lives by both Doctor Bert Riggs and his wife Julianna using Dr. Riggs' robobrain research. This was successful, as she and the rest of the denizens of the vault survived for the next two centuries. However, this was not without its side effects; one cost not readily apparent was derangement. Although Doctor Riggs was able to solve the problem of the robobrains losing their identity in his development, he was not able to save their sanity. She, like the rest of her compatriots of Vault 118, lost their sense of time, and their isolation helped them lose their sense of reality. Already having a high opinion of herself, she believed that once the Sino-American War was over, she would be able to return to acting and usher in a new golden age of cinema. She, along with Keith, continued to practice their art long into the next few centuries.
This was the state of things until Ezra was murdered in the vault. Before he was discovered dead, Gilda overheard Julianna Riggs argue with Ezra over the state of the vault. Although Keith's baseball bat was the murder weapon, she refuses to believe that Keith was the murderer.
The Sole Survivor can flirt with Gilda, after which the two go on a lovers' date.","Robobrain","Robot","Fallout4","robotcompanionfemaledefault","en","robotcompanionfemaledefault","DLC03FemaleGildaBroscoe",,,,,,,,,,,"https://fallout.fandom.com/wiki/Gilda_Broscoe","Bethesda",,"YetAnotherModder"
3618,"Julianna Riggs","Female","02062E",20641,"Julianna Riggs was a robobrain in Vault 118 in 2287.
Julianna Riggs was a wealthy financial advisor and late wife of Bert Riggs. She worked with Ezra Parker and other investors in the development of Vault 118 in Cliff's Edge Hotel to house the premier guests of the hotel and low-class residents after a nuclear fallout. After the luxury area of the vault was built, Ezra stopped sending money to Vault-Tec Corporation. Quickly after that, the low wealth wing of the vault construction was halted.
Julianna and her husband had moved to Vault 118 before the Great War. They had moved most of their belongings from their mansion into a vault room, including some cats and Bert's laboratory appliances.
After the bombs hit all other guests made it into the vault, including her boss and hotel's financier Ezra Parker. After some time she and all the vault dwellers were turned into a robobrain and they lived on. They were then locked out of the overseer's office.
After some investigation, Julianna found a way into the overseer's office and found information about Ezra's plan to embezzle her and the other investors. Julianna confronted Ezra at the vault's atrium and after a heated argument, Ezra broke her brain tank with a baseball bat and covered the area with red paint. After that he changed his tie onto Julianna's body and took her mask, taking her identity until a detective uncovers it.","Robobrain","Robot","Fallout4","robotcompanionfemaledefault","en","robotcompanionfemaledefault","DLC03FemaleJuliannaRiggs",,,,,,,,,,,"https://fallout.fandom.com/wiki/Julianna_Riggs","Bethesda",,"YetAnotherModder"
3619,"Keith McKinney","Male","02062D",20644,"Keith McKinney is a robobrain and former Hollywood actor living in Vault 118.
Keith McKinney used to be a famous Hollywood actor before the Great War, and was selected as a participant for the Vault 118 social experiment. He was then convinced by Bert Riggs and Julianna Riggs to transfer his brain into a robobrain. Since the Great War, he has been the partner of Gilda Broscoe.
He starred in the film The Fightin’ Furies: Last Stand at Fort McGee being played at Eden Meadows Cinemas, as well as several unseen films, such as Empire on the Nile and Ditch Diggers of Dusseldorf. Keith has a secret love for Ezra, but implies that Ezra already knows and ignores him.

","Robobrain","Robot","Fallout4","ironsides","en","ironsides","DLC03MaleKeithMcKinney",,,,,,,,,,,"https://fallout.fandom.com/wiki/Keith_McKinney","Bethesda",,"YetAnotherModder"
3620,"Maxwell","Male","0338EE","0338EC","Maxwell is the one who will let the Sole Survivor into the vault, hoping that they can solve the murder case. He helps and cares for the Robobrains.","Mister Handy","Robot","Fallout4","robot_mrhandy","en","robot_mrhandy","RobotMrHandy",,,,,,,,,,,"https://fallout.fandom.com/wiki/Maxwell_(Far_Harbor)","Bethesda",,"YetAnotherModder"
3621,"Pearl","Female",32509,"03250A","Paul Pembroke is a resident of Diamond City in 2287. He is the husband of Darcy Pembroke and the father of Pete Pembroke. He can initially be found inside the Colonial Taphouse, confronting Henry Cooke.
Twenty years ago, Paul was a robber who took part in a massive heist on Marowski's chem warehouse in Quincy alongside his friends Malcolm Latimer and Henry Cooke. After they split their heist rewards, Cooke gave a photo of the event to Paul, who has kept it with him ever since. Marowski put a huge bounty on the robbers, but he never found out who they were. Paul then married Darcy, who was at least partly attracted by his newfound wealth (though she did not know about his involvement in the event.) He promised that he would fulfill her dream of someday making it to the Upper Stands of Diamond City.
However, Paul eventually grew distant from his former partners. Both of them used their money and became successful, while Paul made a series of bad decisions and lost most of his money. His ensuing efforts to regain wealth, including various disreputable and potentially dangerous get-rich-quick schemes, have also not had any luck. He became jealous and began to feel that Malcolm and Cooke were looking down on him for his incompetence, and he ended up alienating his friends, leaving himself isolated.
Paul's marriage also worsened. Tired of Paul's failures, Darcy began complaining to Cooke and eventually even started an affair with him. Paul is aware that his wife is cheating on him with his former friend and is none too happy about it.
If the Sole Survivor refuses to help Paul confront Cooke, he will head off to do so by himself. If he is followed into the Colonial Taphouse, the confrontation will play out as normal despite Diamond City Blues not having started.
Depending on player actions, there are a number of outcomes for Paul following Diamond City Blues.
Paul has a special set of interactions regarding Colette, Cooke's daughter, who appears in Diamond City following Diamond City Blues. These interactions depend on Cooke's fate as well as whether or not he was angered by being given an unequal share of the chem heist rewards.","Miss Nanny, Modified","Robot","Fallout4","robotcompanionfemaledefault","en","robotcompanionfemaledefault","DLC03RobotPearl",,,,,,,,,,,"https://fallout.fandom.com/wiki/Pearl_(Far_Harbor)","Bethesda",,"YetAnotherModder"
